x,y
2007,70.510002
2008,72.444
2009,69.501999
2010,66.725998
2011,66.601997
2012,68.400002
2013,68.900002
2014,69.986
2015,68.589996
2016,67.014
2017,62.172001
2018,61.832001
2019,61.779999
2020,63.702
2021,64.494003
2022,63.792
2023,63.341999
2024,63.773998
2025,62.02
2026,64.538002
2027,64.769997
2028,64.045998
2029,62.716
2030,60.639999
2031,59.486
2032,61.748001
2033,61.330002
2034,59.436001
2035,58.034
2036,59.627998
2037,60.167999
2038,69.907997
2039,69.634003
2040,68.398003
2041,75.914001
2042,74.068001
2043,70.489998
2044,71.098
2045,71.281998
2046,69.528
2047,67.737999
2048,67.089996
2049,61.099998
2050,61.688
2051,64.379997
2052,64.328003
2053,64.019997
2054,64.564003
2055,63.854
2056,62.372002
2057,61.001999
2058,60.630001
2059,60.332001
2060,57.790001
2061,56.147999
2062,56.189999
2063,52.647999
2064,57.099998
2065,55.888
2066,58.108002
2067,57.891998
2068,59.040001
2069,58.967999
2070,56.992001
2071,59.804001
2072,59.666
2073,59.82
2074,59.936001
2075,60.198002
2076,61.916
2077,61.504002
2078,52.953999
2079,62.139999
2080,60.203999
2081,58.959999
2082,56.366001
2083,52.389999
2084,50.112
2085,52.560001
2086,51.375999
2087,50.445999
2088,51.756001
2089,51.917999
2090,55.318001
2091,54.355999
2092,52.782001
2093,52.0
2094,52.189999
2095,58.827999
2096,57.700001
2097,62.972
2098,66.18
2099,66.970001
2100,65.980003
2101,67.463997
2102,68.856003
2103,69.281998
2104,68.279999
2105,68.211998
2106,69.632004
2107,70.279999
2108,70.101997
2109,66.255997
2110,67.746002
2111,68.800003
2112,69.688004
2113,70.862
2114,70.694
2115,69.498001
2116,67.638
2117,65.166
2118,69.199997
2119,68.783997
2120,69.573997
2121,68.234001
2122,70.096001
2123,71.697998
2124,71.940002
2125,72.612
2126,71.594002
2127,73.029999
2128,73.351997
2129,73.32
2130,75.358002
2131,73.141998
2132,69.683998
2133,67.405998
2134,66.594002
2135,63.076
2136,63.953999
2137,59.077999
2138,65.218002
2139,63.226002
2140,66.774002
2141,66.559998
2142,62.023998
2143,60.071999
2144,63.537998
2145,66.991997
2146,67.07
2147,67.706001
2148,68.994003
2149,69.452003
2150,66.879997
2151,68.886002
2152,69.209999
2153,69.461998
2154,60.452
2155,59.784
2156,57.518002
2157,58.301998
2158,59.408001
2159,59.276001
2160,59.492001
2161,61.754002
2162,61.403999
2163,62.442001
2164,62.577999
2165,64.269997
2166,63.444
2167,61.501999
2168,61.16
2169,62.568001
2170,62.362
2171,61.633999
2172,60.754002
2173,61.576
2174,61.127998
2175,60.512001
2176,58.245998
2177,58.942001
2178,59.754002
2179,59.571999
2180,62.948002
2181,63.976002
2182,58.958
2183,57.071999
2184,55.307999
2185,55.248001
2186,55.318001
2187,56.827999
2188,58.183998
2189,56.672001
2190,57.792
2191,57.992001
2192,55.085999
2193,53.897999
2194,53.493999
2195,54.720001
2196,54.804001
2197,52.905998
2198,52.084
2199,53.554001
2200,54.966
2201,55.723999
2202,55.972
2203,57.835999
2204,57.175999
2205,58.362
2206,53.556
2207,54.992001
2208,54.639999
2209,54.462002
2210,55.212002
2211,53.683998
2212,53.540001
2213,53.276001
2214,54.672001
2215,54.245998
2216,54.652
2217,52.549999
2218,52.779999
2219,51.731998
2220,49.526001
2221,47.028
2222,48.293999
2223,47.737999
2224,46.801998
2225,48.82
2226,51.006001
2227,51.068001
2228,49.411999
2229,48.967999
2230,48.396
2231,47.903999
2232,45.402
2233,46.462002
2234,46.389999
2235,45.666
2236,42.206001
2237,41.071999
2238,41.015999
2239,38.546001
2240,39.098
2241,38.125999
2242,37.740002
2243,37.972
2244,37.644001
2245,37.032001
2246,35.793999
2247,38.720001
2248,39.318001
2249,41.189999
2250,40.900002
2251,42.576
2252,43.419998
2253,41.852001
2254,42.782001
2255,42.984001
2256,45.006001
2257,44.948002
2258,45.285999
2259,43.924
2260,44.372002
2261,44.728001
2262,43.952
2263,43.854
2264,44.568001
2265,44.692001
2266,45.433998
2267,44.91
2268,46.98
2269,46.619999
2270,46.068001
2271,46.012001
2272,47.784
2273,47.720001
2274,49.015999
2275,50.700001
2276,50.476002
2277,50.972
2278,50.708
2279,51.636002
2280,51.136002
2281,52.034
2282,52.976002
2283,45.764
2284,45.608002
2285,47.153999
2286,48.452
2287,48.321999
2288,46.77
2289,46.868
2290,45.664001
2291,46.150002
2292,46.683998
2293,47.66
2294,47.001999
2295,45.801998
2296,47.0
2297,43.924
2298,43.127998
2299,43.987999
2300,45.366001
2301,45.172001
2302,44.166
2303,44.43
2304,42.279999
2305,43.0
2306,42.816002
2307,43.118
2308,44.341999
2309,45.122002
2310,45.001999
2311,44.136002
2312,45.916
2313,45.490002
2314,46.358002
2315,47.108002
2316,49.419998
2317,49.174
2318,49.040001
2319,48.562
2320,48.958
2321,48.698002
2322,49.32
2323,48.124001
2324,48.245998
2325,44.641998
2326,45.740002
2327,48.512001
2328,48.425999
2329,48.174
2330,48.938
2331,48.625999
2332,46.605999
2333,46.285999
2334,47.543999
2335,48.009998
2336,48.905998
2337,48.948002
2338,49.577999
2339,51.391998
2340,51.577999
2341,51.950001
2342,52.394001
2343,51.389999
2344,50.700001
2345,51.116001
2346,50.936001
2347,59.936001
2348,65.625999
2349,65.542
2350,63.243999
2351,63.001999
2352,62.984001
2353,62.661999
2354,63.493999
2355,63.444
2356,65.316002
2357,67.108002
2358,67.428001
2359,69.017998
2360,69.986
2361,69.222
2362,69.870003
2363,70.433998
2364,69.998001
2365,71.903999
2366,70.444
2367,70.966003
2368,66.608002
2369,67.267998
2370,65.783997
2371,66.258003
2372,65.987999
2373,66.973999
2374,67.239998
2375,66.606003
2376,66.073997
2377,67.178001
2378,67.905998
2379,69.767998
2380,70.540001
2381,71.935997
2382,71.678001
2383,76.300003
2384,75.797997
2385,78.629997
2386,80.807999
2387,81.117996
2388,83.844002
2389,85.050003
2390,86.188004
2391,86.075996
2392,82.940002
2393,83.666
2394,86.052002
2395,88.601997
2396,90.307999
2397,93.811996
2398,98.428001
2399,96.267998
2400,95.629997
2401,104.972
2402,107.584
2403,103.699997
2404,102.697998
2405,102.099998
2406,109.440002
2407,113.912003
2408,114.440002
2409,112.963997
2410,111.603996
2411,113.379997
2412,116.197998
2413,128.162003
2414,130.113998
2415,156.0
2416,177.412003
2417,146.940002
2418,149.792007
2419,149.613998
2420,154.255997
2421,154.876007
2422,153.457993
2423,160.800003
2424,160.005997
2425,171.679993
2426,183.483994
2427,179.882004
2428,180.199997
2429,166.757996
2430,159.981995
2431,155.759995
2432,135.800003
2433,133.598007
2434,148.723999
2435,149.102005
2436,149.899994
2437,144.908005
2438,140.695999
2439,121.599998
2440,129.065994
2441,126.846001
2442,112.110001
2443,109.323997
2444,89.014
2445,86.040001
2446,72.244003
2447,85.528
2448,85.505997
2449,86.858002
2450,101.0
2451,107.849998
2452,105.632004
2453,102.872002
2454,100.426003
2455,104.800003
2456,96.311996
2457,90.893997
2458,96.001999
2459,103.248001
2460,109.089996
2461,109.767998
2462,114.599998
2463,130.190002
2464,141.977997
2465,145.966003
2466,149.042007
2467,150.778
2468,149.272003
2469,137.343994
2470,146.421997
2471,141.126007
2472,145.029999
2473,159.75
2474,153.824005
2475,160.102005
2476,156.376007
2477,140.264008
2478,152.238007
2479,153.641998
2480,156.516006
2481,156.007996
2482,163.884003
2483,162.257996
2484,161.882004
2485,158.192001
2486,160.666
2487,159.834
2488,162.725998
2489,161.602005
2490,163.112
2491,165.520004
2492,163.376007
2493,163.774002
2494,164.046005
2495,161.162003
2496,167.0
2497,179.619995
2498,176.311996
2499,176.591995
2500,172.876007
2501,177.132004
2502,189.983994
2503,188.134003
2504,205.009995
2505,194.567993
2506,187.056
2507,198.179993
2508,196.425995
2509,198.358002
2510,200.792007
2511,200.179993
2512,198.863998
2513,200.356003
2514,192.169998
2515,197.195999
2516,191.947998
2517,201.869995
2518,215.962006
2519,223.925995
2520,241.731995
2521,274.31601
2522,277.971985
2523,273.175995
2524,278.855988
2525,308.929993
2526,299.411987
2527,303.359985
2528,309.201996
2529,300.127991
2530,300.167999
2531,328.600006
2532,313.671997
2533,318.466003
2534,302.614014
2535,283.399994
2536,307.920013
2537,295.298004
2538,299.821991
2539,297.497986
2540,286.152008
2541,297.0
2542,297.399994
2543,297.003998
2544,297.915985
2545,290.541992
2546,283.713989
2547,274.877991
2548,310.951996
2549,324.200012
2550,330.141998
2551,367.127991
2552,377.417999
2553,375.705994
2554,400.365997
2555,409.996002
2556,402.839996
2557,404.667999
2558,430.634003
2559,447.75
2560,442.679993
2561,498.320007
2562,475.049988
2563,447.369995
2564,407.0
2565,418.320007
2566,330.209991
2567,366.279999
2568,371.339996
2569,372.720001
2570,419.619995
2571,449.76001
2572,441.76001
2573,423.429993
2574,442.149994
2575,449.390015
2576,424.230011
2577,380.359985
2578,387.790009
2579,407.339996
2580,421.200012
2581,419.070007
2582,429.01001
2583,448.160004
2584,415.089996
2585,425.679993
2586,413.980011
2587,425.299988
2588,425.920013
2589,434.0
2590,442.299988
2591,446.649994
2592,461.299988
2593,448.880005
2594,439.670013
2595,430.829987
2596,421.940002
2597,422.640015
2598,425.790009
2599,420.630005
2600,420.279999
2601,424.679993
2602,406.019989
2603,410.829987
2604,388.040009
2605,400.51001
2606,423.899994
2607,420.980011
2608,438.089996
2609,429.950012
2610,421.26001
2611,410.359985
2612,417.130005
2613,411.76001
2614,408.5
2615,408.089996
2616,441.609985
2617,486.640015
2618,499.269989
2619,489.609985
2620,521.849976
2621,555.380005
2622,574.0
2623,585.76001
2624,567.599976
2625,584.76001
2626,568.820007
2627,593.380005
2628,599.039978
2629,641.76001
2630,649.880005
2631,604.47998
2632,627.070007
2633,609.98999
2634,639.830017
2635,633.25
2636,622.77002
2637,655.900024
2638,695.0
2639,649.859985
2640,640.340027
2641,645.97998
2642,661.77002
2643,663.690002
2644,665.98999
2645,694.780029
2646,705.669983
2647,729.77002
2648,735.109985
2649,755.97998
2650,816.039978
2651,880.02002
2652,811.190002
2653,849.440002
2654,854.409973
2655,845.0
2656,826.159973
2657,844.549988
2658,850.450012
2659,844.98999
2660,846.640015
2661,880.799988
2662,883.090027
2663,864.159973
2664,835.429993
2665,793.530029
2666,839.809998
2667,872.789978
2668,854.690002
2669,849.98999
2670,852.22998
2671,863.419983
2672,849.460022
2673,804.820007
2674,811.659973
2675,816.119995
2676,796.219971
2677,798.150024
2678,787.380005
2679,781.299988
2680,714.5
2681,698.840027
2682,742.02002
2683,682.219971
2684,675.5
2685,718.429993
2686,686.440002
2687,653.200012
2688,621.440002
2689,597.950012
2690,563.0
2691,673.580017
2692,668.059998
2693,699.599976
2694,693.72998
2695,707.940002
2696,676.880005
2697,701.809998
2698,653.159973
2699,654.869995
2700,670.0
2701,662.159973
2702,630.27002
2703,640.390015
2704,618.710022
2705,611.289978
2706,635.619995
2707,667.929993
2708,661.75
2709,691.049988
2710,691.619995
2711,670.969971
2712,683.799988
2713,677.02002
2714,701.97998
2715,762.320007
2716,732.22998
2717,738.849976
2718,739.780029
2719,714.630005
2720,718.98999
